PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
384;36951250;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080904;20080905;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
385;36951228;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080705;20080705;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
386;36951218;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080705;20080705;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
387;36951207;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080705;20080705;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
388;36951119;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080515;20080516;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
389;36951100;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kouteckı Petr;20080515;20080516;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;631;2050;20160322
390;36951094;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kouteckı Petr;20080515;20080516;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;631;2050;20160322
391;36951083;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080515;20080516;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
392;36951081;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080515;20080516;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
393;36951053;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080515;20080516;;1735609;6477-11;6477;Morávka;-455795;-1130497;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;631;2050;20160322
394;36950499;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080518;20080520;;5919105;6476-22;6476;Krásná pod Lysou Horou;-458797.86;-1130247.7;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2050;20160322
395;36950459;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080518;20080520;;5919105;6476-22;6476;Krásná pod Lysou Horou;-458797.86;-1130247.7;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2050;20160322
396;36950294;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080518;20080520;;5919105;6476-22;6476;Krásná pod Lysou Horou;-458797.86;-1130247.7;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2050;20160322
397;36949732;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20080520;20080520;;5919115;6376-44;6376;Raškovice;-458567.33;-1127476.78;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2050;20160322
398;36947704;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20060808;20060808;;5919068;6674-43;6674;Huslenky;-488499.68;-1158398;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2056;20160322
399;36947352;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kouteckı Petr;20060510;20060510;;5919068;6674-43;6674;Huslenky;-488499.68;-1158398;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2056;20160322
400;36947346;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20060510;20060511;;5919068;6674-43;6674;Huslenky;-488499.68;-1158398;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2056;20160322
401;36945958;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070821;20070821;;1735596;6475-34;6475;Trojanovice;-477528;-1137030;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;529;2052;20160322
402;36945228;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kouteckı Petr;20070818;20070818;;5919122;6575-32;6575;Solanec pod Solánìm;-478247.42;-1145339.43;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2054;20160322
403;36945226;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070818;20070818;;5919122;6575-32;6575;Solanec pod Solánìm;-478247.42;-1145339.43;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2054;20160322
404;36945206;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070818;20070818;;5919122;6575-32;6575;Solanec pod Solánìm;-478247.42;-1145339.43;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2054;20160322
405;36945196;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070818;20070818;;5919122;6575-32;6575;Solanec pod Solánìm;-478247.42;-1145339.43;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2054;20160322
406;36945194;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070818;20070818;;5919122;6575-32;6575;Solanec pod Solánìm;-478247.42;-1145339.43;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2054;20160322
407;36944440;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070821;20070821;;1735596;6475-34;6475;Trojanovice;-477528;-1137030;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;529;2052;20160322
408;36944431;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070821;20070821;;1735596;6475-34;6475;Trojanovice;-477528;-1137030;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;529;2052;20160322
409;36944023;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070504;20070506;;1735596;6475-34;6475;Trojanovice;-477528;-1137030;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;529;2052;20160322
410;36943690;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070819;20070819;;1735595;6475-33;6475;Trojanovice;-480534;-1136769;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;630;2052;20160322
411;36943684;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Kouteckı Petr;20070819;20070819;;1735595;6475-33;6475;Trojanovice;-480534;-1136769;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;630;2052;20160322
412;36943670;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070819;20070819;;1735595;6475-33;6475;Trojanovice;-480534;-1136769;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;630;2052;20160322
413;36943669;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070819;20070819;;1735595;6475-33;6475;Trojanovice;-480534;-1136769;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;630;2052;20160322
414;36943283;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070504;20070504;;1735595;6475-33;6475;Trojanovice;-480534;-1136769;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;630;2052;20160322
415;36943282;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070504;20070504;;1735595;6475-33;6475;Trojanovice;-480534;-1136769;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;630;2052;20160322
416;36942967;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070820;20070820;;1735594;6475-31;6475;Trojanovice;-480293;-1133999;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;501;2051;20160322
417;36942956;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070820;20070820;;1735594;6475-31;6475;Trojanovice;-480293;-1133999;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;501;2051;20160322
418;36942952;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kouteckı Petr;20070820;20070820;;1735594;6475-31;6475;Trojanovice;-480293;-1133999;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;501;2051;20160322
419;36939569;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Kusák Pavel;20060101;20061231;;5918998;6774-13;6774;Valašská Polanka;-495029.43;-1163400.73;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2058;20160322
420;36937492;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Lustyk Pavel;20070428;20070428;;1735606;6476-33;6476;Èeladná;-468509;-1137802;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;736;2052;20160322
421;36937306;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Lustyk Pavel;20070702;20070702;;1735600;6475-44;6475;Èeladná;-471516;-1137546;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;848;2052;20160322
422;36937084;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Lustyk Pavel;20070702;20070702;;1735599;6475-43;6475;Trojanovice;-474522;-1137289;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;781;2052;20160322
423;36936726;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Lustyk Pavel;20070428;20070428;;1735598;6475-42;6475;Èeladná;-471279;-1134776;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;474;2051;20160322
424;36935719;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Lustyk Pavel;20080911;20080911;;5919100;6576-42;6576;Bílá;-460181.13;-1146872.61;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2054;20160322
425;36935682;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Lustyk Pavel;20080712;20080712;;5919100;6576-42;6576;Bílá;-460181.13;-1146872.61;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2054;20160322
426;36934970;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Lustyk Pavel;20080711;20080711;;5919003;6577-13;6577;Bílá;-456940.55;-1144351.48;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2053;20160322
427;36934687;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Lustyk Pavel;20080612;20080612;;5919101;6576-24;6576;Staré Hamry 1;-459950.58;-1144101.86;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2053;20160322
428;36934329;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Mládek Jan;20060905;20060905;;5919066;6774-41;6774;Valašská Senice;-489232.35;-1166706.22;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2058;20160322
429;36933909;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Mládek Jan;20060714;20060801;;5919090;6774-42;6774;Valašská Senice;-486209.95;-1166971.91;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2058;20160322
430;36933891;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Mládek Jan;20060521;20060521;;5919090;6774-42;6774;Valašská Senice;-486209.95;-1166971.91;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2058;20160322
431;36933317;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Mládek Jan;20060906;20060906;;5919065;6774-43;6774;Francova Lhota;-489476.57;-1169475.59;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2059;20160322
432;36932896;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Mládek Jan;20060828;20060828;;5919089;6774-44;6774;Francova Lhota;-486452.66;-1169741.42;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2059;20160322
433;36932892;Solidago canadensis;zlatobıl kanadskı;Cévnaté rostliny;Mládek Jan;20060828;20060828;;5919089;6774-44;6774;Francova Lhota;-486452.66;-1169741.42;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;1;;;Garantováno;;;;;;;0;2059;20160322
434;36932843;Solidago gigantea;zlatobıl obrovskı;Cévnaté rostliny;Mládek Jan;20060519;20060519;;5919089;6774-44;6774;Francova Lhota;-486452.66;-1169741.42;POPELÁØOVÁ M., WOLFOVÁ J., WOLF P. (2009) Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování).;0;;0;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Mapování flóry v CHKO Beskydy v letech 2006-2009 (síové mapování);ISOP Admin;0;vìrohodnı záznam;;Návrh validace;;;;;;;0;2059;20160322
